"","DATE","PERMNO","GVKEY","CUSIP","TICKER","NAME","RETURN","GSECTOR","SECTOR","MARKETCAP","ENTVALUE","P2B","EV2S","SIZE"
"2583","2007-03-31",19561,2285,"097023105","BA","BOEING CO",0.018909,20,"Industrials",67.27873046,70.74873046,11.9905062306184,1.15113456654735,11.1165994249682
"2584","2007-03-31",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.003738,40,"Financials",226.4813514,588.0683514,1.715702824893,4.8286231106513,12.3304178867408
"2585","2007-03-31",18542,2817,"149123101","CAT","CATERPILLAR INC",0.040354,20,"Industrials",42.92574388,69.57274388,5.72954403096636,1.73654013278754,10.6672270153767
"2586","2007-03-31",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",-0.015806,45,"InformationTechnology",161.88396,146.02596,5.67655375552283,4.11758290097,11.9946350612555
"2587","2007-03-31",14541,2991,"166764100","CVX","CHEVRON CORP",0.079393,10,"Energy",158.95756852,156.20256852,2.22442721130703,0.889779487103536,11.9763925809336
"2588","2007-03-31",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",-0.025626,15,"Materials",45.65374572,52.29974572,4.59339427709025,1.61538626513467,10.728840935669
"2589","2007-03-31",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.005255,25,"ConsumerDiscretionary",67.778898,78.285898,2.13523920234382,2.46058266281116,11.1240061865455
"2590","2007-03-31",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.01289,20,"Industrials",363.78923152,794.22123152,3.18640989690722,5.13208684328879,12.8043299446281
"2591","2007-03-31",66181,5680,"437076102","HD","HOME DEPOT INC",-0.066305,25,"ConsumerDiscretionary",74.71751,84.29551,2.91035367896233,1.13636438393098,11.2214697479363
"2592","2007-03-31",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",0.022109,45,"InformationTechnology",110.02754,106.05454,3.01560982294579,1.03836590428448,11.6084859770752
"2593","2007-03-31",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.014203,45,"InformationTechnology",139.95979302,153.12479302,5.03289557409472,1.73776377752054,11.8491104676294
"2594","2007-03-31",59328,6008,"458140100","INTC","INTEL CORP",-0.036757,45,"InformationTechnology",110.59053,103.55353,2.94703752065235,2.9245800384094,11.6135897405346
"2595","2007-03-31",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",-0.042428,35,"HealthCare",174.39346442,175.89646442,4.26098183199765,2.92439423455476,12.0690693150989
"2596","2007-03-31",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",-0.020449,40,"Financials",165.28020696,377.61420696,1.40420212533134,3.20163982025368,12.0153975365308
"2597","2007-03-31",11308,3144,"191216100","KO","COCA-COLA CO",0.035561,30,"ConsumerStaples",110.688,113.345,6.43123583754576,4.64300344093069,11.6144707117369
"2598","2007-03-31",43449,7154,"580135101","MCD","MCDONALD'S CORP",0.031128,25,"ConsumerDiscretionary",53.785195,60.160195,3.4112510306336,2.84165903036257,10.8927535224057
"2599","2007-03-31",22592,7435,"88579Y101","MMM","3M CO",0.031722,20,"Industrials",55.04526815,57.36126815,5.47496202009151,2.41541469386896,10.9159111829614
"2600","2007-03-31",22752,7257,"58933Y105","MRK","MERCK & CO",0.00906,35,"HealthCare",95.60839435,98.02819435,5.1738103905451,4.24776382076126,11.4680159021931
"2601","2007-03-31",10107,12141,"594918104","MSFT","MICROSOFT CORP",-0.01065,45,"InformationTechnology",266.77164,238.53564,7.62793126125869,4.14181900263926,12.4941482905221
"2602","2007-03-31",21936,8530,"717081103","PFE","PFIZER INC",0.012019,35,"HealthCare",177.28132338,162.22032338,2.44985522331546,3.26267746138375,12.0854931474275
"2603","2007-03-31",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",-0.005198,30,"ConsumerStaples",198.88603984,228.08103984,2.99721265036093,3.0501904332941,12.2004872755513
"2604","2007-03-31",66093,9899,"00206R102","T","AT&T INC",0.071467,50,"Telecommunications",243.87455,304.09655,2.13913785239373,2.62432729814629,12.4044092327161
"2605","2007-03-31",59459,62689,"89417E109","TRV","TRAVELERS COS INC",0.025222,40,"Financials",34.442581,35.301581,1.36498161138192,1.37317492609304,10.4470488976617
"2606","2007-03-31",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",0.015715,35,"HealthCare",70.4501,64.6491,3.34393867476742,0.848547015277996,11.1626599367722
"2607","2007-03-31",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",-0.00975,20,"Industrials",64.63795,70.42095,3.56997404175411,1.44863305356702,11.0765569785832
"2608","2007-03-31",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",0.013904,50,"Telecommunications",110.09556288,141.32256288,2.25688907547866,1.56441023379384,11.6091040210812
"2609","2007-03-31",55976,11259,"931142103","WMT","WAL-MART STORES INC",-0.023598,30,"ConsumerStaples",196.89264176,232.52964176,3.28641888401128,0.67300019032624,12.1904138934871
"2610","2007-03-31",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.052595,10,"Energy",425.0302215,399.1962215,3.72474122776269,1.29794583658473,12.9599155547902
"2611","2007-04-30",24643,1356,"013817101","AA","ALCOA INC",0.046903,15,"Materials",35.82989802,42.56489802,2.13565583954223,1.31926909310687,10.4865379640767
"2612","2007-04-30",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.078369,40,"Financials",72.31476,130.61876,6.79969534555712,4.23701699753471,11.1887835366888
"2613","2007-04-30",19561,2285,"097023105","BA","BOEING CO",0.046002,20,"Industrials",72.50714016,73.53114016,12.3795697729213,1.07956219403336,11.191440320959
"2614","2007-04-30",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",-0.002352,40,"Financials",216.92180104,586.53680104,1.63221821700527,4.4954994254706,12.287292203705
"2615","2007-04-30",18542,2817,"149123101","CAT","CATERPILLAR INC",0.087871,20,"Industrials",50.0459148,76.9429148,6.39074381305069,1.6938824145826,10.8206961590345
"2616","2007-04-30",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.047395,45,"InformationTechnology",161.88396,146.02596,5.67655375552283,4.11758290097,11.9946350612555
"2617","2007-04-30",14541,2991,"166764100","CVX","CHEVRON CORP",0.051785,10,"Energy",179.5752504,175.6612504,2.4208367651222,0.848851118198512,12.0983496213455
"2618","2007-04-30",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",-0.00526,15,"Materials",46.78647596,53.73647596,4.47588978857744,1.65099164188276,10.7533494649307
"2619","2007-04-30",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.015974,25,"ConsumerDiscretionary",68.727234,78.938234,2.17787603384352,2.18181962410171,11.1379008188711
"2620","2007-04-30",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.042421,20,"Industrials",392.22365556,843.10565556,3.35168005913367,5.1636839190083,12.8795875059688
"2621","2007-04-30",66181,5680,"437076102","HD","HOME DEPOT INC",0.030757,25,"ConsumerDiscretionary",74.71751,84.29551,2.91035367896233,1.13636438393098,11.2214697479363
"2622","2007-04-30",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",0.049826,45,"InformationTechnology",110.02754,106.05454,3.01560982294579,1.03836590428448,11.6084859770752
"2623","2007-04-30",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.084341,45,"InformationTechnology",143.18283675,167.71583675,8.54516810396276,1.76379602841578,11.8718776712277
"2624","2007-04-30",59328,6008,"458140100","INTC","INTEL CORP",0.123889,45,"InformationTechnology",138.2374377,129.6454377,3.48222675449645,3.73402758352534,11.8367280487099
"2625","2007-04-30",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",0.065715,35,"HealthCare",178.31731164,178.82931164,4.13518184778072,2.95468428458132,12.091319891903
"2626","2007-04-30",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",0.083919,40,"Financials",164.6593599,394.0473599,1.38124300525958,3.27477694219134,12.0116341334405
"2627","2007-04-30",11308,3144,"191216100","KO","COCA-COLA CO",0.087292,30,"ConsumerStaples",120.88841,126.03441,6.37193811933375,4.07456388206388,11.7026231676569
"2628","2007-04-30",43449,7154,"580135101","MCD","MCDONALD'S CORP",0.071698,25,"ConsumerDiscretionary",60.490692,66.522292,4.00980345625327,2.84799345823201,11.0102447809429
"2629","2007-04-30",22592,7435,"88579Y101","MMM","3M CO",0.082952,20,"Industrials",62.12532348,64.68132348,6.04802603971963,2.63274680397265,11.0369089703069
"2630","2007-04-30",22752,7257,"58933Y105","MRK","MERCK & CO",0.164591,35,"HealthCare",107.9558424,108.7546424,5.54407247217843,4.44891604077692,11.5894775558309
"2631","2007-04-30",10107,12141,"594918104","MSFT","MICROSOFT CORP",0.074273,45,"InformationTechnology",276.4286,253.0176,8.8892369038814,4.73071572806821,12.5297078387499
"2632","2007-04-30",21936,8530,"717081103","PFE","PFIZER INC",0.047506,35,"HealthCare",177.12617713,163.08217713,2.60540976009061,3.69499223151169,12.0846176227295
"2633","2007-04-30",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",0.025174,30,"ConsumerStaples",191.640961,221.498961,2.87481565209565,2.87332608188045,12.1633789055952
"2634","2007-04-30",66093,9899,"00206R102","T","AT&T INC",-0.009003,50,"Telecommunications",253.4405,312.5415,2.26973159831991,2.65063352330552,12.4428843604598
"2635","2007-04-30",59459,62689,"89417E109","TRV","TRAVELERS COS INC",0.045007,40,"Financials",35.1495,36.8405,1.39465539816688,1.39294086509377,10.4673656723866
"2636","2007-04-30",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",0.001699,35,"HealthCare",67.45366,61.98466,3.20216757654878,0.815587631578947,11.1191961225804
"2637","2007-04-30",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.032769,20,"Industrials",70.34723912,75.64823912,3.66487309820266,1.36018841915995,11.1611988168542
"2638","2007-04-30",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",0.017537,50,"Telecommunications",119.4975718,149.6675718,2.39805686821457,1.60773827826236,11.691051330482
"2639","2007-04-30",55976,11259,"931142103","WMT","WAL-MART STORES INC",0.02066,30,"ConsumerStaples",196.89264176,232.52964176,3.28641888401128,0.67300019032624,12.1904138934871
"2640","2007-04-30",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.052087,10,"Energy",465.22045656,440.44745656,3.99845686772669,1.26204156082018,13.0502666723486
"2641","2007-05-31",24643,1356,"013817101","AA","ALCOA INC",0.167935,15,"Materials",35.82989802,42.56489802,2.13565583954223,1.31926909310687,10.4865379640767
"2642","2007-05-31",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.07104,40,"Financials",72.31476,130.61876,6.79969534555712,4.23701699753471,11.1887835366888
"2643","2007-05-31",19561,2285,"097023105","BA","BOEING CO",0.085376,20,"Industrials",72.50714016,73.53114016,12.3795697729213,1.07956219403336,11.191440320959
"2644","2007-05-31",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.007269,40,"Financials",216.92180104,586.53680104,1.63221821700527,4.4954994254706,12.287292203705
"2645","2007-05-31",18542,2817,"149123101","CAT","CATERPILLAR INC",0.082071,20,"Industrials",50.0459148,76.9429148,6.39074381305069,1.6938824145826,10.8206961590345
"2646","2007-05-31",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.006731,45,"InformationTechnology",176.351,160.493,5.60200127064803,4.2534983568324,12.0802316061897
"2647","2007-05-31",14541,2991,"166764100","CVX","CHEVRON CORP",0.05502,10,"Energy",179.5752504,175.6612504,2.4208367651222,0.848851118198512,12.0983496213455
"2648","2007-05-31",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",0.071588,15,"Materials",46.78647596,53.73647596,4.47588978857744,1.65099164188276,10.7533494649307
"2649","2007-05-31",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.01315,25,"ConsumerDiscretionary",68.727234,78.938234,2.17787603384352,2.18181962410171,11.1379008188711
"2650","2007-05-31",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.019533,20,"Industrials",392.22365556,843.10565556,3.35168005913367,5.1636839190083,12.8795875059688
"2651","2007-05-31",66181,5680,"437076102","HD","HOME DEPOT INC",0.026406,25,"ConsumerDiscretionary",73.52226,82.14126,2.7055109475621,0.925681346916697,11.2053434964918
"2652","2007-05-31",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",0.084718,45,"InformationTechnology",119.53991,115.66191,3.23631886726047,1.13943639910155,11.6914055694919
"2653","2007-05-31",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.046864,45,"InformationTechnology",143.18283675,167.71583675,8.54516810396276,1.76379602841578,11.8718776712277
"2654","2007-05-31",59328,6008,"458140100","INTC","INTEL CORP",0.036856,45,"InformationTechnology",138.2374377,129.6454377,3.48222675449645,3.73402758352534,11.8367280487099
"2655","2007-05-31",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",-0.008331,35,"HealthCare",178.31731164,178.82931164,4.13518184778072,2.95468428458132,12.091319891903
"2656","2007-05-31",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",-0.005182,40,"Financials",164.6593599,394.0473599,1.38124300525958,3.27477694219134,12.0116341334405
"2657","2007-05-31",11308,3144,"191216100","KO","COCA-COLA CO",0.015329,30,"ConsumerStaples",120.88841,126.03441,6.37193811933375,4.07456388206388,11.7026231676569
"2658","2007-05-31",43449,7154,"580135101","MCD","MCDONALD'S CORP",0.047017,25,"ConsumerDiscretionary",60.490692,66.522292,4.00980345625327,2.84799345823201,11.0102447809429
"2659","2007-05-31",22592,7435,"88579Y101","MMM","3M CO",0.068503,20,"Industrials",62.12532348,64.68132348,6.04802603971963,2.63274680397265,11.0369089703069
"2660","2007-05-31",22752,7257,"58933Y105","MRK","MERCK & CO",0.019635,35,"HealthCare",107.9558424,108.7546424,5.54407247217843,4.44891604077692,11.5894775558309
"2661","2007-05-31",10107,12141,"594918104","MSFT","MICROSOFT CORP",0.028393,45,"InformationTechnology",276.4286,253.0176,8.8892369038814,4.73071572806821,12.5297078387499
"2662","2007-05-31",21936,8530,"717081103","PFE","PFIZER INC",0.049887,35,"HealthCare",177.12617713,163.08217713,2.60540976009061,3.69499223151169,12.0846176227295
"2663","2007-05-31",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",-0.013199,30,"ConsumerStaples",191.640961,221.498961,2.87481565209565,2.87332608188045,12.1633789055952
"2664","2007-05-31",66093,9899,"00206R102","T","AT&T INC",0.067665,50,"Telecommunications",253.4405,312.5415,2.26973159831991,2.65063352330552,12.4428843604598
"2665","2007-05-31",59459,62689,"89417E109","TRV","TRAVELERS COS INC",0.001294,40,"Financials",35.1495,36.8405,1.39465539816688,1.39294086509377,10.4673656723866
"2666","2007-05-31",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",0.032228,35,"HealthCare",67.45366,61.98466,3.20216757654878,0.815587631578947,11.1191961225804
"2667","2007-05-31",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.054894,20,"Industrials",70.34723912,75.64823912,3.66487309820266,1.36018841915995,11.1611988168542
"2668","2007-05-31",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",0.140126,50,"Telecommunications",119.4975718,149.6675718,2.39805686821457,1.60773827826236,11.691051330482
"2669","2007-05-31",55976,11259,"931142103","WMT","WAL-MART STORES INC",-0.002087,30,"ConsumerStaples",186.93503065,223.88303065,3.00123672494622,0.602957734953192,12.1385164057899
"2670","2007-05-31",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.052154,10,"Energy",465.22045656,440.44745656,3.99845686772669,1.26204156082018,13.0502666723486
"2671","2007-06-30",24643,1356,"013817101","AA","ALCOA INC",-0.018169,15,"Materials",35.82989802,42.56489802,2.13565583954223,1.31926909310687,10.4865379640767
"2672","2007-06-30",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",-0.05848,40,"Financials",72.31476,130.61876,6.79969534555712,4.23701699753471,11.1887835366888
"2673","2007-06-30",19561,2285,"097023105","BA","BOEING CO",-0.04404,20,"Industrials",72.50714016,73.53114016,12.3795697729213,1.07956219403336,11.191440320959
"2674","2007-06-30",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",-0.03589,40,"Financials",216.92180104,586.53680104,1.63221821700527,4.4954994254706,12.287292203705
"2675","2007-06-30",18542,2817,"149123101","CAT","CATERPILLAR INC",-0.003563,20,"Industrials",50.0459148,76.9429148,6.39074381305069,1.6938824145826,10.8206961590345
"2676","2007-06-30",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.034547,45,"InformationTechnology",176.351,160.493,5.60200127064803,4.2534983568324,12.0802316061897
"2677","2007-06-30",14541,2991,"166764100","CVX","CHEVRON CORP",0.033746,10,"Energy",179.5752504,175.6612504,2.4208367651222,0.848851118198512,12.0983496213455
"2678","2007-06-30",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",-0.028287,15,"Materials",46.78647596,53.73647596,4.47588978857744,1.65099164188276,10.7533494649307
"2679","2007-06-30",26403,3980,"254687106","DIS","DISNEY (WALT) CO",-0.023082,25,"ConsumerDiscretionary",68.727234,78.938234,2.17787603384352,2.18181962410171,11.1379008188711
"2680","2007-06-30",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.026078,20,"Industrials",392.22365556,843.10565556,3.35168005913367,5.1636839190083,12.8795875059688
"2681","2007-06-30",66181,5680,"437076102","HD","HOME DEPOT INC",0.018137,25,"ConsumerDiscretionary",73.52226,82.14126,2.7055109475621,0.925681346916697,11.2053434964918
"2682","2007-06-30",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",-0.022096,45,"InformationTechnology",119.53991,115.66191,3.23631886726047,1.13943639910155,11.6914055694919
"2683","2007-06-30",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",-0.012664,45,"InformationTechnology",143.18283675,167.71583675,8.54516810396276,1.76379602841578,11.8718776712277
"2684","2007-06-30",59328,6008,"458140100","INTC","INTEL CORP",0.070334,45,"InformationTechnology",138.2374377,129.6454377,3.48222675449645,3.73402758352534,11.8367280487099
"2685","2007-06-30",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",-0.026079,35,"HealthCare",178.31731164,178.82931164,4.13518184778072,2.95468428458132,12.091319891903
"2686","2007-06-30",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",-0.065213,40,"Financials",164.6593599,394.0473599,1.38124300525958,3.27477694219134,12.0116341334405
"2687","2007-06-30",11308,3144,"191216100","KO","COCA-COLA CO",-0.006416,30,"ConsumerStaples",120.88841,126.03441,6.37193811933375,4.07456388206388,11.7026231676569
"2688","2007-06-30",43449,7154,"580135101","MCD","MCDONALD'S CORP",0.004154,25,"ConsumerDiscretionary",60.490692,66.522292,4.00980345625327,2.84799345823201,11.0102447809429
"2689","2007-06-30",22592,7435,"88579Y101","MMM","3M CO",-0.013301,20,"Industrials",62.12532348,64.68132348,6.04802603971963,2.63274680397265,11.0369089703069
"2690","2007-06-30",22752,7257,"58933Y105","MRK","MERCK & CO",-0.043279,35,"HealthCare",107.9558424,108.7546424,5.54407247217843,4.44891604077692,11.5894775558309
"2691","2007-06-30",10107,12141,"594918104","MSFT","MICROSOFT CORP",-0.039756,45,"InformationTechnology",276.4286,253.0176,8.8892369038814,4.73071572806821,12.5297078387499
"2692","2007-06-30",21936,8530,"717081103","PFE","PFIZER INC",-0.069844,35,"HealthCare",177.12617713,163.08217713,2.60540976009061,3.69499223151169,12.0846176227295
"2693","2007-06-30",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",-0.037136,30,"ConsumerStaples",191.640961,221.498961,2.87481565209565,2.87332608188045,12.1633789055952
"2694","2007-06-30",66093,9899,"00206R102","T","AT&T INC",0.00387,50,"Telecommunications",253.4405,312.5415,2.26973159831991,2.65063352330552,12.4428843604598
"2695","2007-06-30",59459,62689,"89417E109","TRV","TRAVELERS COS INC",-0.007015,40,"Financials",35.1495,36.8405,1.39465539816688,1.39294086509377,10.4673656723866
"2696","2007-06-30",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",-0.066277,35,"HealthCare",67.45366,61.98466,3.20216757654878,0.815587631578947,11.1191961225804
"2697","2007-06-30",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.005386,20,"Industrials",70.34723912,75.64823912,3.66487309820266,1.36018841915995,11.1611988168542
"2698","2007-06-30",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",-0.054215,50,"Telecommunications",119.4975718,149.6675718,2.39805686821457,1.60773827826236,11.691051330482
"2699","2007-06-30",55976,11259,"931142103","WMT","WAL-MART STORES INC",0.010714,30,"ConsumerStaples",186.93503065,223.88303065,3.00123672494622,0.602957734953192,12.1385164057899
"2700","2007-06-30",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.008537,10,"Energy",465.22045656,440.44745656,3.99845686772669,1.26204156082018,13.0502666723486
"2701","2007-07-31",24643,1356,"013817101","AA","ALCOA INC",-0.057488,15,"Materials",33.17954976,39.32654976,2.09215901128697,1.33093778800596,10.4096889940321
"2702","2007-07-31",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",-0.0407,40,"Financials",69.40353,130.49553,6.36846485593687,3.99410902301665,11.1476930097547
"2703","2007-07-31",19561,2285,"097023105","BA","BOEING CO",0.075603,20,"Industrials",78.31697553,77.43297553,12.2255659584764,1.17201936686444,11.2685196596303
"2704","2007-07-31",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",-0.030068,40,"Financials",223.04070085,649.04970085,1.65082045496599,5.49799834691492,12.3151095488108
"2705","2007-07-31",18542,2817,"149123101","CAT","CATERPILLAR INC",0.010983,20,"Industrials",49.8783428,76.3243428,5.79441714684015,1.66763552700577,10.8173421755051
"2706","2007-07-31",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.038061,45,"InformationTechnology",176.351,160.493,5.60200127064803,4.2534983568324,12.0802316061897
"2707","2007-07-31",14541,2991,"166764100","CVX","CHEVRON CORP",0.012108,10,"Energy",197.58874236,194.89374236,2.63648514037148,0.955455154230807,12.1939430908106
"2708","2007-07-31",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",-0.080842,15,"Materials",44.5509708,52.2179708,4.60189761388286,1.88186430733747,10.7043892239073
"2709","2007-07-31",26403,3980,"254687106","DIS","DISNEY (WALT) CO",-0.033392,25,"ConsumerDiscretionary",67.480058,79.256058,2.19425935681072,2.21881461366181,11.1195873961735
"2710","2007-07-31",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.012539,20,"Industrials",418.3970526,889.7340526,3.70817463817568,5.27994476713825,12.944186147253
"2711","2007-07-31",66181,5680,"437076102","HD","HOME DEPOT INC",-0.0554,25,"ConsumerDiscretionary",73.52226,82.14126,2.7055109475621,0.925681346916697,11.2053434964918
"2712","2007-07-31",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",0.0316,45,"InformationTechnology",119.53991,115.66191,3.23631886726047,1.13943639910155,11.6914055694919
"2713","2007-07-31",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.051306,45,"InformationTechnology",162.3232168,183.8212168,7.9004777961647,1.90535694680542,11.9973447919475
"2714","2007-07-31",59328,6008,"458140100","INTC","INTEL CORP",-0.005051,45,"InformationTechnology",150.94482,139.91382,3.69040193633563,3.46664568880079,11.9246696185475
"2715","2007-07-31",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",-0.018176,35,"HealthCare",188.7564942,188.3334942,4.33196002570399,3.15783860160966,12.148213072877
"2716","2007-07-31",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",-0.083798,40,"Financials",153.90072002,391.35672002,1.28274116938105,3.49363256579182,11.9440629983086
"2717","2007-07-31",11308,3144,"191216100","KO","COCA-COLA CO",-0.003823,30,"ConsumerStaples",132.64076,137.47576,6.74364533021506,4.46930299089727,11.7953997001476
"2718","2007-07-31",43449,7154,"580135101","MCD","MCDONALD'S CORP",-0.056935,25,"ConsumerDiscretionary",64.421669,69.176269,4.30398846865626,2.93075077530546,11.0732053306527
"2719","2007-07-31",22592,7435,"88579Y101","MMM","3M CO",0.024542,20,"Industrials",66.74396982,69.27396982,6.08422696627165,2.80370607981221,11.1086192324063
"2720","2007-07-31",22752,7257,"58933Y105","MRK","MERCK & CO",-0.003012,35,"HealthCare",112.50674823,110.96194823,5.42936449987694,4.5670119124644,11.6307684830943
"2721","2007-07-31",10107,12141,"594918104","MSFT","MICROSOFT CORP",-0.016288,45,"InformationTechnology",275.5983,254.0243,8.57626575385094,4.61459635227438,12.5266996497427
"2722","2007-07-31",21936,8530,"717081103","PFE","PFIZER INC",-0.080563,35,"HealthCare",166.85213615,153.24013615,2.50879059572677,3.20586058891213,12.0248632869145
"2723","2007-07-31",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",0.016669,30,"ConsumerStaples",218.45064726,249.22364726,3.23721710199908,3.14692215844235,12.2943153973415
"2724","2007-07-31",66093,9899,"00206R102","T","AT&T INC",-0.047831,50,"Telecommunications",256.90632,314.80332,2.31084893950024,2.61186877737953,12.4564667838074
"2725","2007-07-31",59459,62689,"89417E109","TRV","TRAVELERS COS INC",-0.050841,40,"Financials",32.524674,33.500674,1.24177894013439,1.28335404535703,10.3897542802713
"2726","2007-07-31",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",-0.052992,35,"HealthCare",62.28098,59.28698,3.01383885797242,0.793497778253654,11.0394113612127
"2727","2007-07-31",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.028761,20,"Industrials",79.55512384,86.07212384,3.92322338692179,1.55219151410229,11.2842054419997
"2728","2007-07-31",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",0.045057,50,"Telecommunications",127.98367956,157.52167956,2.57569441043289,1.65658841872792,11.759658031335
"2729","2007-07-31",55976,11259,"931142103","WMT","WAL-MART STORES INC",-0.044897,30,"ConsumerStaples",186.93503065,223.88303065,3.00123672494622,0.602957734953192,12.1385164057899
"2730","2007-07-31",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.014902,10,"Energy",505.71322256,478.48722256,4.26391594276705,1.31221813997367,13.1337250337699
"2731","2007-08-31",24643,1356,"013817101","AA","ALCOA INC",-0.039267,15,"Materials",33.17954976,39.32654976,2.09215901128697,1.33093778800596,10.4096889940321
"2732","2007-08-31",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.001367,40,"Financials",69.40353,130.49553,6.36846485593687,3.99410902301665,11.1476930097547
"2733","2007-08-31",19561,2285,"097023105","BA","BOEING CO",-0.061684,20,"Industrials",78.31697553,77.43297553,12.2255659584764,1.17201936686444,11.2685196596303
"2734","2007-08-31",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.068747,40,"Financials",223.04070085,649.04970085,1.65082045496599,5.49799834691492,12.3151095488108
"2735","2007-08-31",18542,2817,"149123101","CAT","CATERPILLAR INC",-0.038452,20,"Industrials",49.8783428,76.3243428,5.79441714684015,1.66763552700577,10.8173421755051
"2736","2007-08-31",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.104116,45,"InformationTechnology",201.07092,182.97392,5.93619863013699,4.78788779568767,12.2114129606302
"2737","2007-08-31",14541,2991,"166764100","CVX","CHEVRON CORP",0.036125,10,"Energy",197.58874236,194.89374236,2.63648514037148,0.955455154230807,12.1939430908106
"2738","2007-08-31",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",0.051145,15,"Materials",44.5509708,52.2179708,4.60189761388286,1.88186430733747,10.7043892239073
"2739","2007-08-31",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.018182,25,"ConsumerDiscretionary",67.480058,79.256058,2.19425935681072,2.21881461366181,11.1195873961735
